Project,Method,LOC,CC,PC
Blog.Core,SplitOperationSymbol,8,1,1
Blog.Core,SplitOperationSymbol,78,12,4
Blog.Core,FormatValue,4,1,1
Blog.Core,ChangeLinkSymbol,11,3,3
Blog.Core,GetOperationSymbol,15,5,0
Blog.Core,GetLinkSymbol,15,5,0
Blog.Core,FormatString,46,11,1
Blog.Core,ChangeOperationSymbol,63,17,3
Blog.Core,IWhere,3,1,2
Blog.Core,IFirstOrDefault,3,1,2
Blog.Core,ICount,3,1,2
Blog.Core,ISort,11,1,3
Blog.Core,IPaging,3,1,3
Blog.Core,ISkip,13,1,2
Blog.Core,ITake,13,1,2
Blog.Core,IDistinctBy,4,1,2
Blog.Core,CopyTo,14,4,2
Blog.Core,RemoveSpecialPropertyValue,10,3,1
Blog.Core,FileHelper,5,1,0
Blog.Core,Dispose,4,2,1
Blog.Core,Dispose,4,1,0
Blog.Core,GetPostfixStr,6,1,1
Blog.Core,GetAvailableFileWithPrefixOrderSize,9,2,4
Blog.Core,GetAvailableFileNameWithPrefixOrderSize,14,3,4
Blog.Core,WriteFile,11,2,2
Blog.Core,WriteFile,11,2,2
Blog.Core,WriteFile,11,2,3
Blog.Core,ReadFile,13,2,1
Blog.Core,ReadFile,13,2,2
Blog.Core,FileAdd,6,1,2
Blog.Core,FileCoppy,3,1,2
Blog.Core,FileDel,3,1,1
Blog.Core,FileMove,3,1,2
Blog.Core,FolderCreate,4,1,2
Blog.Core,DeleteFolder,13,4,1
Blog.Core,CopyDir,29,5,2
Blog.Core,HasImplementedRawGeneric,15,4,2
Blog.Core,GetGenericTypeName,13,2,1
Blog.Core,GetGenericTypeName,3,1,1
Blog.Core,ReplaceHtmlTag,7,2,2
Blog.Core,GetAsync,15,1,1
Blog.Core,PostAsync,19,1,2
Blog.Core,GetCurrentIp,29,5,1
Blog.Core,GetAppSettings,23,2,3
Blog.Core,GetJson,5,1,2
Blog.Core,GetAppSettingsConfigName,11,2,0
Blog.Core,ObjToJson,10,2,2
Blog.Core,JsonToObj,10,2,2
Blog.Core,GetJSON,18,1,1
Blog.Core,JSON,19,2,1
Blog.Core,ParseFormByJson,10,1,1
Blog.Core,JSON1,19,2,1
Blog.Core,IsJsonStart,13,3,1
Blog.Core,IsJson,4,1,1
Blog.Core,IsJson,32,6,2
Blog.Core,GetValueLength,39,8,3
Blog.Core,SetCharState,194,35,2
Blog.Core,CheckIsError,64,15,1
Blog.Core,VRAI,3,1,0
Blog.Core,FAUX,3,1,0
Blog.Core,MD5Encrypt16,6,1,1
Blog.Core,MD5Encrypt32,23,3,1
Blog.Core,MD5Encrypt64,7,1,1
Blog.Core,Sha1,10,2,2
Blog.Core,Sha256,10,2,2
Blog.Core,NumberConverter,3,1,0
Blog.Core,NumberConverter,3,1,1
Blog.Core,CanConvert,17,6,1
Blog.Core,ReadJson,3,1,4
Blog.Core,AsType,20,3,2
Blog.Core,WriteJson,26,5,3
Blog.Core,GetTotalPingYinDictionary,28,4,1
Blog.Core,GetTotalPingYin,23,4,1
Blog.Core,GetFirstPingYin,23,4,1
Blog.Core,LoopToAppendChildren,38,7,4
Blog.Core,LoopToAppendChildren,20,4,3
Blog.Core,LoopNaviBarAppendChildren,17,3,2
Blog.Core,LoopToAppendChildrenT,8,3,5
Blog.Core,TreeToList,9,2,2
Blog.Core,OperationChildData,11,4,3
Blog.Core,RSAHelper,12,3,4
Blog.Core,Sign,5,1,1
Blog.Core,Verify,6,1,2
Blog.Core,Decrypt,22,3,1
Blog.Core,Encrypt,22,3,1
Blog.Core,CreateRsaProviderFromPrivateKey,33,5,1
Blog.Core,CreateRsaProviderFromPublicKey,76,13,1
Blog.Core,GetIntegerSize,28,5,1
Blog.Core,CompareBytearrays,12,4,2
Blog.Core,CreateKey,26,3,1
Blog.Core,RSAPrivateKeyDotNet2Java,16,1,1
Blog.Core,RSAPublicKeyDotNet2Java,10,1,1
Blog.Core,RSAPrivateKeyJavaToDotNet,12,1,1
Blog.Core,RSAPublicKeyJavaToDotNet,6,1,1
Blog.Core,PrivateKeyEncrypt,38,3,2
Blog.Core,PublicKeyDecrypt,42,3,2
Blog.Core,Sign,36,4,3
Blog.Core,Verify,37,5,4
Blog.Core,ShaHelper,12,1,0
Blog.Core,Sha1,4,1,1
Blog.Core,Sha1,3,1,1
Blog.Core,Sha224,4,1,1
Blog.Core,Sha224,3,1,1
Blog.Core,Sha256,4,1,1
Blog.Core,Sha256,3,1,1
Blog.Core,Sha512,4,1,1
Blog.Core,Sha512,3,1,1
Blog.Core,Sha384,4,1,1
Blog.Core,Sha384,3,1,1
Blog.Core,Sha512_224,4,1,1
Blog.Core,Sha512_224,3,1,1
Blog.Core,Sha512_256,4,1,1
Blog.Core,Sha512_256,3,1,1
Blog.Core,CreateMessageScheduleSha1,19,3,1
Blog.Core,CreateMessageScheduleSha256,19,3,1
Blog.Core,CreateMessageScheduleSha512,19,3,1
Blog.Core,Sha1Algorithm,34,3,1
Blog.Core,Sha256Algorithm,47,3,3
Blog.Core,Sha512Algorithm,47,3,3
Blog.Core,PadPlainText512,26,3,1
Blog.Core,PadPlainText1024,32,4,1
Blog.Core,ConvertPaddedTextToBlock512Array,17,3,1
Blog.Core,ConvertPaddedMessageToBlock1024Array,17,3,1
Blog.Core,ShR,4,1,2
Blog.Core,ShR,4,1,2
Blog.Core,RotR,4,1,2
Blog.Core,RotR,4,1,2
Blog.Core,RotL,4,1,2
Blog.Core,Ch,3,1,3
Blog.Core,Ch,3,1,3
Blog.Core,Maj,3,1,3
Blog.Core,Maj,3,1,3
Blog.Core,Parity,3,1,3
Blog.Core,f,24,5,4
Blog.Core,Sigma0_256,3,1,1
Blog.Core,Sigma1_256,3,1,1
Blog.Core,sigma0_256,3,1,1
Blog.Core,sigma1_256,3,1,1
Blog.Core,Sigma0_512,3,1,1
Blog.Core,Sigma1_512,3,1,1
Blog.Core,sigma0_512,3,1,1
Blog.Core,sigma1_512,3,1,1
Blog.Core,DefineK1,23,5,0
Blog.Core,DefineK256,22,1,0
Blog.Core,DefineK512,28,1,0
Blog.Core,DefineH0Sha1,6,1,0
Blog.Core,DefineH0Sha224,7,1,0
Blog.Core,DefineH0Sha256,9,1,0
Blog.Core,DefineH0Sha384,9,1,0
Blog.Core,DefineH0Sha512,9,1,0
Blog.Core,DefineH0Sha512_224,8,1,0
Blog.Core,DefineH0Sha512_256,8,1,0
Blog.Core,Block512,11,2,1
Blog.Core,Block1024,11,2,1
Blog.Core,ByteArraysEqual,14,6,2
Blog.Core,StringToByteArray,10,2,1
Blog.Core,Word32ToByteArray,5,1,1
Blog.Core,Word64ToByteArray,5,1,1
Blog.Core,Word32ArrayToByteArray,8,2,1
Blog.Core,Word32ArrayToByteArray,10,2,3
Blog.Core,Word64ArrayToByteArray,8,2,1
Blog.Core,ByteArrayToWord32,10,2,2
Blog.Core,ByteArrayToWord64,10,2,2
Blog.Core,ByteArrayToWord32Array,11,2,1
Blog.Core,ByteArrayToWord64Array,10,2,1
Blog.Core,ByteToBinaryString,4,1,1
Blog.Core,ByteArrayToBinaryString,12,3,1
Blog.Core,ByteToHexString,3,1,1
Blog.Core,ByteArrayToHexString,8,2,1
Blog.Core,Word32ToBinaryString,3,1,1
Blog.Core,Word32ToHexString,3,1,1
Blog.Core,Word64ToHexString,3,1,1
Blog.Core,ByteArrayToString,13,3,1
Blog.Core,GetTopDataBySeparator,20,5,4
Blog.Core,GetPars,12,2,1
Blog.Core,GetPars,12,2,1
Blog.Core,GetGUID,3,1,1
Blog.Core,GetGuidToLongID,4,1,0
Blog.Core,GetCusLine,4,1,2
Blog.Core,StringToUnicode,10,2,1
Blog.Core,UnicodeToString,12,1,1
Blog.Core,UrlEncode,3,1,1
Blog.Core,UrlDecode,3,1,1
Blog.Core,UploadMediaTemp,9,1,4
Blog.Core,UploadMedia,9,1,4
Blog.Core,GetQRCodePicture,6,1,1
Blog.Core,GetQRCode,6,1,2
Blog.Core,GetUsers,9,3,2
Blog.Core,GetUsers,9,3,3
Blog.Core,GetMenu,6,1,1
Blog.Core,ConverMenuButtonForEvent,15,4,1
Blog.Core,ConverMenuButtonForEvent,15,4,1
Blog.Core,SetMenu,6,1,2
Blog.Core,DeleteMenu,6,1,1
Blog.Core,SendMsgToAll,6,1,2
Blog.Core,SendMsg,6,1,2
Blog.Core,SendCardMsg,6,1,2
Blog.Core,GetToken,6,1,2
Blog.Core,GetWechatIP,6,1,1
Blog.Core,GetUserInfo,6,1,2
Blog.Core,GetUserInfoTwo,6,1,2
Blog.Core,GetOpenidByCode,6,1,3
Blog.Core,GetTemplate,6,1,1
Blog.Core,GetXML,15,2,2
Blog.Core,ParseFormByXml,14,2,2
Blog.Core,ObjToInt,9,3,1
Blog.Core,ObjToInt,8,2,2
Blog.Core,ObjToLong,9,3,1
Blog.Core,ObjToMoney,8,2,1
Blog.Core,ObjToMoney,8,2,2
Blog.Core,ObjToString,4,2,1
Blog.Core,IsNotEmptyOrNull,4,1,1
Blog.Core,ObjToString,4,2,2
Blog.Core,IsNullOrEmpty,0,1,1
Blog.Core,ObjToDecimal,8,2,1
Blog.Core,ObjToDecimal,8,2,2
Blog.Core,ObjToDate,18,3,1
Blog.Core,ObjToDate,8,2,2
Blog.Core,ObjToBool,8,2,1
Blog.Core,DateToTimeStamp,4,1,1
Blog.Core,ChangeType,22,10,2
Blog.Core,ChangeTypeList,34,6,2
Blog.Core,ToJson,3,1,1
Blog.Core,AnyNoException,4,2,1
Blog.Core,ToString,36,5,1
Blog.Core,FromBase32String,29,4,1
Blog.Core,ColumnShowFormat,5,1,3
Blog.Core,AddColumn,6,1,2
Blog.Core,AddRow,5,1,1
Blog.Core,From,13,1,1
Blog.Core,ToString,7,1,0
Blog.Core,Writer,5,1,1
Blog.Core,GetHeader,21,3,0
Blog.Core,GetExistData,13,3,0
Blog.Core,GetNewRow,9,3,1
Blog.Core,GetEnd,6,3,0
Blog.Core,GetColumns,3,1,0
Blog.Core,GetColumnValue,5,2,2
Blog.Core,GetColumnWides,10,1,2
Blog.Core,FillFormatTostring,19,1,4
Blog.Core,GetTitleStr,9,3,4
Blog.Core,GetDivider,9,1,3
Blog.Core,GetTopAndDwon,10,1,3
Blog.Core,GetFormatInfo,10,1,1
Blog.Core,FullHalfLength,5,1,1
Blog.Core,GetChineseText,0,1,1
Blog.Core,StyleInfo,5,1,3
Blog.Core,GET_ULONG_BE,6,1,2
Blog.Core,PUT_ULONG_BE,6,1,3
Blog.Core,SHL,3,1,2
Blog.Core,ROTL,3,1,2
Blog.Core,SWAP,5,1,2
Blog.Core,sm4Sbox,5,1,1
Blog.Core,sm4Lt,14,1,1
Blog.Core,sm4F,3,1,5
Blog.Core,sm4CalciRK,14,1,1
Blog.Core,sm4_setkey,18,2,2
Blog.Core,sm4_one_round,17,2,3
Blog.Core,padding,24,4,2
Blog.Core,sm4_setkey_enc,4,1,2
Blog.Core,sm4_setkey_dec,9,2,2
Blog.Core,sm4_crypt_ecb,27,5,2
Blog.Core,sm4_crypt_cbc,63,10,3
Blog.Core,Byte2SByte,11,3,1
Blog.Core,SByte2Byte,5,1,1
Blog.Core,Encrypt_ECB,30,4,1
Blog.Core,Decrypt_ECB,18,2,1
Blog.Core,SM4_Context,5,1,0
Blog.Core,AspNetUser,4,1,2
Blog.Core,GetName,17,3,0
Blog.Core,IsAuthenticated,3,1,0
Blog.Core,GetToken,22,5,0
Blog.Core,GetUserInfoFromToken,14,2,1
Blog.Core,GetClaimsIdentity,11,4,0
Blog.Core,GetClaimsIdentity,10,2,1
Blog.Core,GetClaimValueByType,5,1,1
Blog.Core,IsAuthenticated,0,1,0
Blog.Core,GetClaimsIdentity,0,1,0
Blog.Core,GetClaimValueByType,0,1,1
Blog.Core,GetToken,0,1,0
Blog.Core,GetUserInfoFromToken,0,1,1
Blog.Core,HttpPollyHelper,3,1,1
Blog.Core,PostAsync,31,5,4
Blog.Core,PostAsync,31,5,4
Blog.Core,PostAsync,30,5,4
Blog.Core,PostAsync,30,5,4
Blog.Core,GetAsync,30,5,3
Blog.Core,GetAsync,29,5,3
Blog.Core,PutAsync,31,5,4
Blog.Core,PutAsync,31,5,4
Blog.Core,DeleteAsync,30,5,3
Blog.Core,PostAsync,0,1,4
Blog.Core,PostAsync,0,1,4
Blog.Core,PostAsync,0,1,4
Blog.Core,PostAsync,0,1,4
Blog.Core,GetAsync,0,1,3
Blog.Core,GetAsync,0,1,3
Blog.Core,PutAsync,0,1,4
Blog.Core,PutAsync,0,1,4
Blog.Core,DeleteAsync,0,1,3
Blog.Core,SendMessageToGroupAsync,3,1,2
Blog.Core,AddToGroup,3,1,1
Blog.Core,RemoveFromGroup,3,1,1
Blog.Core,SendPrivateMessage,3,1,2
Blog.Core,OnConnectedAsync,16,3,0
Blog.Core,OnDisconnectedAsync,4,1,1
Blog.Core,SendMessage,3,1,2
Blog.Core,GetLatestCount,10,2,1
Blog.Core,ReceiveMessage,0,1,1
Blog.Core,ReceiveMessage,0,1,2
Blog.Core,ReceiveUpdate,0,1,1
Blog.Core,LogLock,3,1,1
Blog.Core,OutLogAOP,49,10,4
Blog.Core,OutSql2LogToFile,91,5,5
Blog.Core,OutSql2LogToDB,41,8,4
Blog.Core,ReadLog,62,8,5
Blog.Core,GetRequestInfo,27,1,1
Blog.Core,GetLogData,105,7,0
Blog.Core,RequestApiinfoByWeek,64,5,0
Blog.Core,AccessApiByDate,25,1,0
Blog.Core,AccessApiByHour,26,1,0
Blog.Core,SeedAsync,270,18,2
Blog.Core,SeedDataAsync,54,6,1
Blog.Core,MigrationLogs,43,2,1
Blog.Core,TenantSeedAsync,19,4,1
Blog.Core,InitTenantSeedAsync,21,4,2
Blog.Core,InitTenantSeedAsync,22,4,2
Blog.Core,TenantSeedDataAsync,50,6,2
Blog.Core,CreateControllers,4,1,4
Blog.Core,CreateModels,4,1,4
Blog.Core,CreateIRepositorys,4,1,4
Blog.Core,CreateIServices,4,1,4
Blog.Core,CreateRepository,4,1,4
Blog.Core,CreateServices,4,1,4
Blog.Core,Create_Controller_ClassFileByDBTalbe,112,3,8
Blog.Core,Create_Model_ClassFileByDBTalbe,35,3,8
Blog.Core,Create_IRepository_ClassFileByDBTalbe,28,3,7
Blog.Core,Create_IServices_ClassFileByDBTalbe,28,3,7
Blog.Core,Create_Repository_ClassFileByDBTalbe,34,3,7
Blog.Core,Create_Services_ClassFileByDBTalbe,34,3,7
Blog.Core,CreateFilesByClassStringList,12,3,3
Blog.Core,GetMainConnectionDb,15,3,0
Blog.Core,MyContext,5,2,1
Blog.Core,GetEntityDB,3,1,0
Blog.Core,CreateTableByEntity,13,3,2
Blog.Core,CreateTableByEntity,10,2,2
Blog.Core,Init,4,1,2
Blog.Core,GetConnectionConfig,14,1,2
Blog.Core,GetCustomDB,3,1,1
Blog.Core,GetCustomEntityDB,3,1,1
Blog.Core,GetCustomEntityDB,4,1,1
Blog.Core,Job1TimedService,3,1,1
Blog.Core,StartAsync,6,1,1
Blog.Core,DoWork,12,1,1
Blog.Core,StopAsync,5,1,1
Blog.Core,Dispose,3,1,0
Blog.Core,Job2TimedService,2,1,0
Blog.Core,StartAsync,6,1,1
Blog.Core,DoWork,3,1,1
Blog.Core,StopAsync,5,1,1
Blog.Core,Dispose,3,1,0
Blog.Core,StartScheduleAsync,0,1,0
Blog.Core,StopScheduleAsync,0,1,0
Blog.Core,AddScheduleJobAsync,0,1,1
Blog.Core,StopScheduleJobAsync,0,1,1
Blog.Core,IsExistScheduleJobAsync,0,1,1
Blog.Core,PauseJob,0,1,1
Blog.Core,ResumeJob,0,1,1
Blog.Core,GetTaskStaus,0,1,1
Blog.Core,GetTriggerState,0,1,1
Blog.Core,ExecuteJobAsync,0,1,1
Blog.Core,JobFactory,3,1,1
Blog.Core,NewJob,12,1,2
Blog.Core,ReturnJob,7,2,1
Blog.Core,JobBase,4,1,2
Blog.Core,ExecuteJob,55,1,2
Blog.Core,Job_AccessTrendLog_Quartz,5,1,4
Blog.Core,Execute,3,1,1
Blog.Core,Run,57,5,1
Blog.Core,GetAccessLogs,29,1,0
Blog.Core,Job_Blogs_Quartz,6,1,6
Blog.Core,Execute2,38,1,1
Blog.Core,Execute,3,1,1
Blog.Core,Run,8,1,1
Blog.Core,Job_OperateLog_Quartz,4,1,4
Blog.Core,Execute,3,1,1
Blog.Core,Run,40,3,1
Blog.Core,Job_URL_Quartz,4,1,3
Blog.Core,Execute,6,1,1
Blog.Core,Run,12,3,2
Blog.Core,SchedulerCenterServer,4,1,1
Blog.Core,GetSchedulerAsync,14,2,0
Blog.Core,StartScheduleAsync,26,2,0
Blog.Core,StopScheduleAsync,25,2,0
Blog.Core,AddScheduleJobAsync,81,8,1
Blog.Core,IsExistScheduleJobAsync,11,2,1
Blog.Core,StopScheduleJobAsync,24,2,1
Blog.Core,ResumeJob,21,2,1
Blog.Core,PauseJob,21,2,1
Blog.Core,GetTaskStaus,37,4,1
Blog.Core,GetTriggerState,45,13,1
Blog.Core,CreateSimpleTrigger,28,2,1
Blog.Core,CreateCronTrigger,10,1,1
Blog.Core,ExecuteJobAsync,32,2,1
Blog.Core,BlogCacheAOP,3,1,1
Blog.Core,Intercept,52,7,1
Blog.Core,BlogLogAOP,4,1,2
Blog.Core,Intercept,121,4,1
Blog.Core,SuccessAction,29,1,4
Blog.Core,LogEx,23,2,2
Blog.Core,IsAsyncMethod,6,1,1
Blog.Core,AwaitTaskWithPostActionAndFinally,16,1,3
Blog.Core,AwaitTaskWithPostActionAndFinallyAndGetResult,18,1,3
Blog.Core,CallAwaitTaskWithPostActionAndFinallyAndGetResult,6,1,4
Blog.Core,BlogTranAOP,4,1,2
Blog.Core,Intercept,33,4,1
Blog.Core,Before,26,6,2
Blog.Core,After,3,1,1
Blog.Core,AfterException,3,1,1
Blog.Core,GetDefaultValue,3,1,1
Blog.Core,SuccessAction,6,1,1
Blog.Core,IsAsyncMethod,6,1,1
Blog.Core,TestActionAsync,3,1,1
Blog.Core,BlogUserAuditAOP,3,1,1
Blog.Core,Intercept,44,10,1
Blog.Core,Intercept,0,1,1
Blog.Core,CustomCacheKey,11,2,1
Blog.Core,GetArgumentValue,21,6,1
Blog.Core,Resolve,11,1,1
Blog.Core,GetOperator,27,11,1
Blog.Core,ResolveFunc,6,1,3
Blog.Core,ResolveLinqToObject,17,5,3
Blog.Core,In,18,2,2
Blog.Core,Like,10,1,1
Blog.Core,Len,6,1,3
Blog.Core,AddConfigurationApollo,21,4,2
Blog.Core,Monitor,17,1,1
Blog.Core,MatchConfigFileFormat,0,1,1
Blog.Core,GetConfigFileFormat,0,1,0
Blog.Core,CreateOrUpdateUserAccessByUid,0,1,0
Blog.Core,RemoveAllUserAccessByUid,0,1,0
Blog.Core,CheckUserIsNormal,0,1,0
Blog.Core,CheckTokenIsNormal,0,1,0
Blog.Core,UserBehaviorService,7,1,3
Blog.Core,CheckTokenIsNormal,3,1,0
Blog.Core,CheckUserIsNormal,3,1,0
Blog.Core,CreateOrUpdateUserAccessByUid,3,1,0
Blog.Core,RemoveAllUserAccessByUid,3,1,0
Blog.Core,IssueJwt,39,1,1
Blog.Core,SerializeJwt,17,2,1
Blog.Core,customSafeVerify,9,1,1
Blog.Core,ApiResponseHandler,3,1,5
Blog.Core,HandleAuthenticateAsync,3,1,0
Blog.Core,HandleChallengeAsync,5,1,1
Blog.Core,HandleForbiddenAsync,13,2,1
Blog.Core,BuildJwtToken,23,1,2
Blog.Core,PermissionHandler,7,1,5
Blog.Core,HandleRequirementAsync,189,24,2
Blog.Core,PermissionRequirement,9,1,7
Blog.Core,RegisterMappings,6,1,0
Blog.Core,CustomProfile,40,1,0
Blog.Core,BlogQueryIntegrationEvent,0,1,1
Blog.Core,BlogQueryIntegrationEventHandler,4,1,2
Blog.Core,Handle,5,1,1
Blog.Core,Job1TimedService,3,1,1
Blog.Core,StartAsync,6,1,1
Blog.Core,DoWork,12,1,1
Blog.Core,StopAsync,5,1,1
Blog.Core,Dispose,3,1,0
Blog.Core,Job2TimedService,2,1,0
Blog.Core,StartAsync,6,1,1
Blog.Core,DoWork,3,1,1
Blog.Core,StopAsync,5,1,1
Blog.Core,Dispose,3,1,0
Blog.Core,EncryptionRequestMiddleware,3,1,1
Blog.Core,InvokeAsync,50,7,1
Blog.Core,DecryptData,7,1,1
Blog.Core,GenerateStreamFromString,8,1,1
Blog.Core,UseEncryptionRequest,3,1,1
Blog.Core,EncryptionResponseMiddleware,3,1,1
Blog.Core,InvokeAsync,64,5,1
Blog.Core,UseEncryptionResponse,3,1,1
Blog.Core,GetValue,0,1,1
Blog.Core,Get,0,1,1
Blog.Core,Set,0,1,3
Blog.Core,Exist,0,1,1
Blog.Core,Remove,0,1,1
Blog.Core,Clear,0,1,0
Blog.Core,ListRangeAsync,0,1,1
Blog.Core,ListLeftPushAsync,0,1,3
Blog.Core,ListRightPushAsync,0,1,3
Blog.Core,ListRightPushAsync,0,1,3
Blog.Core,ListLeftPopAsync,0,1,2
Blog.Core,ListRightPopAsync,0,1,2
Blog.Core,ListLeftPopAsync,0,1,2
Blog.Core,ListRightPopAsync,0,1,2
Blog.Core,ListLengthAsync,0,1,2
Blog.Core,ListRangeAsync,0,1,2
Blog.Core,ListRangeAsync,0,1,4
Blog.Core,ListDelRangeAsync,0,1,4
Blog.Core,ListClearAsync,0,1,2
Blog.Core,RedisBasketRepository,5,1,2
Blog.Core,GetServer,4,1,0
Blog.Core,Clear,10,3,0
Blog.Core,Exist,3,1,1
Blog.Core,GetValue,3,1,1
Blog.Core,Remove,3,1,1
Blog.Core,Set,15,3,3
Blog.Core,Get,12,2,1
Blog.Core,ListRangeAsync,3,1,1
Blog.Core,ListLeftPushAsync,3,1,3
Blog.Core,ListRightPushAsync,3,1,3
Blog.Core,ListRightPushAsync,8,2,3
Blog.Core,ListLeftPopAsync,3,1,2
Blog.Core,ListRightPopAsync,3,1,2
Blog.Core,ListLeftPopAsync,3,1,2
Blog.Core,ListRightPopAsync,3,1,2
Blog.Core,ListLengthAsync,3,1,2
Blog.Core,ListRangeAsync,4,1,2
Blog.Core,ListRangeAsync,4,1,4
Blog.Core,ListDelRangeAsync,3,1,4
Blog.Core,ListClearAsync,3,1,2
Blog.Core,AddAppTableConfigSetup,79,4,2
Blog.Core,AddAuthentication_AuthingSetup,30,2,1
Blog.Core,AddAuthentication_Ids4Setup,18,2,1
Blog.Core,AddAuthentication_JWTSetup,81,2,1
Blog.Core,AddAuthorizationSetup,63,2,1
Blog.Core,Load,78,6,1
Blog.Core,AddAutoMapperSetup,5,2,1
Blog.Core,AddCorsSetup,30,2,1
Blog.Core,AddDbSetup,5,2,1
Blog.Core,AddEventBusSetup,30,5,1
Blog.Core,GetGenericTypeName,13,2,1
Blog.Core,GetGenericTypeName,3,1,1
Blog.Core,AddHttpContextSetup,5,2,1
Blog.Core,AddHttpPollySetup,32,2,1
Blog.Core,SqlSugarMemoryCacheService,3,1,1
Blog.Core,Add,3,1,2
Blog.Core,Add,3,1,3
Blog.Core,ContainsKey,3,1,1
Blog.Core,Get,3,1,1
Blog.Core,GetAllKey,13,3,0
Blog.Core,GetOrCreate,8,2,3
Blog.Core,Remove,3,1,1
Blog.Core,AddIpPolicyRateLimitSetup,13,2,2
Blog.Core,AddJobSetup,18,3,1
Blog.Core,AddJobSetup_HostedService,5,2,1
Blog.Core,AddKafkaSetup,8,3,2
Blog.Core,AddMiniProfilerSetup,53,3,1
Blog.Core,ShouldProfile,3,1,1
Blog.Core,AddNacosSetup,33,3,2
Blog.Core,AddRabbitMQSetup,33,3,1
Blog.Core,AddRedisInitMqSetup,21,3,1
Blog.Core,AddSqlsugarSetup,98,4,1
Blog.Core,GetWholeSql,7,2,2
Blog.Core,GetParas,8,2,1
Blog.Core,ExtractTableName,17,2,1
Blog.Core,AddSwaggerSetup,77,2,1
Blog.Core,AddUiFilesZipSetup,9,3,2
Blog.Core,UseAllServicesMiddle,35,2,2
Blog.Core,ByPassAuthMiddleware,5,1,1
Blog.Core,Invoke,64,6,1
Blog.Core,SendOkResponse,5,1,2
Blog.Core,ExceptionHandlerMiddleware,3,1,1
Blog.Core,Invoke,10,1,1
Blog.Core,HandleExceptionAsync,4,2,2
Blog.Core,WriteExceptionAsync,16,2,2
Blog.Core,UseIpLimitMiddle,15,3,1
Blog.Core,IpLogMiddleware,4,1,2
Blog.Core,InvokeAsync,55,4,1
Blog.Core,GetWeek,31,8,0
Blog.Core,GetClientIP,8,2,1
Blog.Core,JwtTokenAuthMiddleware,3,1,1
Blog.Core,PreProceed,4,1,1
Blog.Core,PostProceed,4,1,1
Blog.Core,Invoke,35,3,1
Blog.Core,UseJwtTokenAuth,3,1,1
Blog.Core,UseRequestResponseLogMiddle,3,1,1
Blog.Core,UseSignalRSendMiddle,3,1,1
Blog.Core,UseExceptionHandlerMiddle,3,1,1
Blog.Core,UseIpLogMiddle,3,1,1
Blog.Core,UseRecordAccessLogsMiddle,3,1,1
Blog.Core,UseMiniProfilerMiddleware,16,3,1
Blog.Core,RecordAccessLogsMiddleware,7,1,4
Blog.Core,InvokeAsync,63,5,1
Blog.Core,RequRespLogMiddleware,4,1,2
Blog.Core,InvokeAsync,24,3,1
Blog.Core,RequestDataLog,23,2,1
Blog.Core,ResponseDataLog,16,2,1
Blog.Core,ResponseDataLog,17,2,2
Blog.Core,SignalRSendMiddleware,4,1,2
Blog.Core,InvokeAsync,8,2,1
Blog.Core,SwaggerAuthMiddleware,3,1,1
Blog.Core,InvokeAsync,18,3,1
Blog.Core,IsAuthorized,5,1,1
Blog.Core,IsLocalRequest,15,4,1
Blog.Core,UseSwaggerAuthorized,3,1,1
Blog.Core,UseSwaggerMiddle,28,2,2
Blog.Core,NacosListenConfigurationTask,3,1,2
Blog.Core,ExecuteAsync,10,1,1
Blog.Core,StopAsync,5,1,1
Blog.Core,ReceiveConfigInfo,13,1,1
Blog.Core,NacosListenNamingTask,3,1,1
Blog.Core,ExecuteAsync,16,1,1
Blog.Core,StopAsync,6,1,1
Blog.Core,OnEvent,9,2,1
Blog.Core,RedisSubscribe,3,1,1
Blog.Core,SubRedisLoging,4,1,1
Blog.Core,SubRedisLoging,4,1,1
Blog.Core,EventBusKafka,6,1,4
Blog.Core,Publish,22,1,1
Blog.Core,SubscribeDynamic,4,1,1
Blog.Core,Subscribe,5,1,0
Blog.Core,Unsubscribe,5,1,0
Blog.Core,UnsubscribeDynamic,3,1,1
Blog.Core,Dispose,7,2,0
Blog.Core,Producer,0,1,0
Blog.Core,Return,0,1,1
Blog.Core,KafkaConnectionPool,4,1,1
Blog.Core,Producer,17,2,0
Blog.Core,Return,10,2,1
Blog.Core,Dispose,8,2,0
Blog.Core,KafkaConsumerHostService,16,1,4
Blog.Core,ExecuteAsync,25,4,1
Blog.Core,StopAsync,6,1,1
Blog.Core,FetchTopicAsync,24,2,0
Blog.Core,ProcessEvent,35,6,2
Blog.Core,ConsumerClient_OnConsumeError,3,1,2
Blog.Core,Deserialize,5,1,1
Blog.Core,Serialize,10,1,1
Blog.Core,InMemoryEventBusSubscriptionsManager,4,1,0
Blog.Core,Clear,0,1,0
Blog.Core,AddDynamicSubscription,3,1,1
Blog.Core,AddSubscription,8,2,0
Blog.Core,DoAddSubscription,19,4,3
Blog.Core,RemoveDynamicSubscription,4,1,1
Blog.Core,RemoveSubscription,5,1,0
Blog.Core,DoRemoveHandler,16,4,2
Blog.Core,GetHandlersForEvent,4,1,0
Blog.Core,GetHandlersForEvent,0,1,1
Blog.Core,RaiseOnEventRemoved,4,1,1
Blog.Core,FindDynamicSubscriptionToRemove,3,1,1
Blog.Core,FindSubscriptionToRemove,4,1,0
Blog.Core,DoFindSubscriptionToRemove,7,2,2
